Time,tluft,month,wind,wind_dir,rh,global,mslp
1/19/2019 9:00,-2.6,1,0,0,70,4.8,1014.5
1/19/2019 10:00,1.3,1,0.8,217,68,37.84,1014.9
1/19/2019 11:00,3.4,1,3.3,242,67,57.34,1015
1/19/2019 12:00,4,1,3.9,247,67,65.29,1014.9
1/19/2019 13:00,3.8,1,3.6,233,73,87.96,1014.7
1/19/2019 14:00,4,1,4.3,231,75,145.75,1014.4
1/19/2019 15:00,3.7,1,3.9,234,77,58.66,1014.3
1/19/2019 16:00,3.1,1,3.3,233,78,14.89,1014.2
1/19/2019 17:00,3.1,1,3.7,236,78,1.22,1014
1/19/2019 18:00,2.8,1,2.7,245,78,0,1014
1/19/2019 19:00,3.4,1,2.6,229,78,0,1014
1/19/2019 20:00,3.6,1,3.1,231,78,0,1014
1/19/2019 21:00,3.6,1,3.5,235,78,0,1014.1
1/19/2019 22:00,3.5,1,3.2,228,78,0,1014.3
1/19/2019 23:00,3.2,1,2.4,225,78,0,1014.3
1/20/2019 0:00,3.3,1,2.8,231,78,0,1014.4
1/20/2019 1:00,3.2,1,2.3,238,78,0,1014.5
1/20/2019 2:00,3.1,1,2.2,231,78,0,1014.4
1/20/2019 3:00,3.1,1,2.7,233,78,0,1014.4
1/20/2019 4:00,2.6,1,1.4,236,78,0,1014.5
1/20/2019 5:00,1.1,1,0,0,79,0,1014.6
1/20/2019 6:00,-0.8,1,0,0,78,0,1015.1
1/20/2019 7:00,-1.8,1,0,0,76,0,1015.4
1/20/2019 8:00,-2.2,1,0,0,77,0,1015.8
1/20/2019 9:00,-2.6,1,0.9,29,75,5.23,1016.6
1/20/2019 10:00,-1.6,1,0,0,76,36.9,1017.4
1/20/2019 11:00,-1.5,1,1.6,68,76,66.56,1018
1/20/2019 12:00,-1,1,2,46,77,113.67,1018.1
1/20/2019 13:00,-0.9,1,1.8,52,78,90.81,1018.4
1/20/2019 14:00,-1.2,1,0.8,53,78,62.65,1018.4
1/20/2019 15:00,-0.9,1,1.1,33,78,64.9,1018.2
1/20/2019 16:00,-1.7,1,0,0,78,36.81,1018.2
1/20/2019 17:00,-2.7,1,0.6,24,77,3,1018.4
1/20/2019 18:00,-3.3,1,0.8,28,76,0,1018.6
1/20/2019 19:00,-3.5,1,0.8,42,76,0,1018.5
1/20/2019 20:00,-4,1,0,0,75,0,1018.5
1/20/2019 21:00,-3.7,1,0.9,43,74,0,1018.2
1/20/2019 22:00,-3.6,1,0.7,55,74,0,1018.4
1/20/2019 23:00,-3,1,0.8,193,75,0,1017.8
1/21/2019 0:00,-0.7,1,1.8,163,76,0,1017.6
1/21/2019 1:00,0.1,1,1.9,166,77,0,1016.8
1/21/2019 2:00,0.5,1,1.9,176,78,0,1016.3
1/21/2019 3:00,1.1,1,2.5,166,78,0,1015.6
1/21/2019 4:00,1.4,1,0,0,78,0,1014.7
1/21/2019 5:00,1.6,1,2,163,78,0,1013.8
1/21/2019 6:00,2.7,1,2.8,195,76,0,1013
1/21/2019 7:00,2.6,1,2,188,77,0,1012.3
1/21/2019 8:00,1.6,1,2,156,78,0,1012.1
1/21/2019 9:00,1.3,1,2.4,144,78,0.4,1011.9
1/21/2019 10:00,1.3,1,2.5,133,78,8.88,1011.8
1/21/2019 11:00,1.6,1,1.3,60,79,29.27,1012.1
1/21/2019 12:00,1.7,1,2,45,79,39.67,1012
1/21/2019 13:00,1.7,1,1.9,58,80,42.73,1012.2
1/21/2019 14:00,2.1,1,2.5,69,80,57.23,1012.2
1/21/2019 15:00,2,1,2.6,75,80,64.16,1012.3
1/21/2019 16:00,1.9,1,1.7,72,79,18.14,1012.8
1/21/2019 17:00,1.8,1,0.6,76,78,1,1012.9
1/21/2019 18:00,1.6,1,1,64,78,0.04,1013.1
1/21/2019 19:00,1.5,1,0.8,40,78,0,1013.4
1/21/2019 20:00,1.4,1,0.9,52,78,0,1013.4
1/21/2019 21:00,1.2,1,1.5,68,78,0,1013.3
1/21/2019 22:00,1.1,1,0,0,78,0,1013.2
1/21/2019 23:00,0.9,1,0,0,79,0,1013.1
1/22/2019 0:00,0.8,1,0,0,78,0,1013
1/22/2019 1:00,0.8,1,0.6,146,78,0,1012.7
1/22/2019 2:00,0.9,1,0.8,140,79,0,1012.3
1/22/2019 3:00,0.8,1,1.4,153,79,0,1012
1/22/2019 4:00,0.7,1,1.6,149,78,0,1011.5
1/22/2019 5:00,0.7,1,2.3,152,78,0,1011.1
1/22/2019 6:00,0.6,1,2.5,150,78,0,1010.8
1/22/2019 7:00,0.7,1,0.9,177,77,0,1010.6
1/22/2019 8:00,0.6,1,3.3,132,78,0.02,1010.4
1/22/2019 9:00,0.7,1,1.9,124,78,2.17,1010.2
1/22/2019 10:00,0.8,1,2.4,140,77,15.74,1010.1
1/22/2019 11:00,0.9,1,1.7,154,77,38.75,1009.9
1/22/2019 12:00,1.2,1,2.7,139,77,65.67,1009.5
1/22/2019 13:00,1.4,1,2.1,142,76,70.31,1009.1
1/22/2019 14:00,1.6,1,2.5,144,76,122.97,1008.7
1/22/2019 15:00,1.5,1,2.8,137,76,63.12,1008.1
1/22/2019 16:00,0.8,1,2.3,146,77,19.7,1007.8
1/22/2019 17:00,0.8,1,2.3,147,76,1.3,1007.8
1/22/2019 18:00,0.7,1,3.4,137,76,0,1007.6
1/22/2019 19:00,0.7,1,3.3,140,76,0,1007.2
1/22/2019 20:00,0.6,1,3.4,142,76,0,1007.1
1/22/2019 21:00,0.5,1,2.8,125,76,0,1006.9
1/22/2019 22:00,0.6,1,1.3,145,75,0,1007
1/22/2019 23:00,0.7,1,2.5,113,74,0,1006.8
1/23/2019 0:00,0.6,1,2,126,73,0,1006.6
1/23/2019 1:00,0.5,1,2.5,128,74,0,1006.6
1/23/2019 2:00,0.4,1,1.9,130,74,0,1006.3
1/23/2019 3:00,0.2,1,1.8,119,74,0,1006.3
1/23/2019 4:00,-0.4,1,2.2,120,73,0,1006.2
1/23/2019 5:00,-1,1,1.7,88,73,0,1006.1
1/23/2019 6:00,-1.3,1,1.3,94,73,0,1006.2
1/23/2019 7:00,-1.6,1,1.6,106,73,0,1006.4
1/23/2019 8:00,-1.7,1,1,95,72,0.01,1006.8
1/23/2019 9:00,-1.6,1,2.2,122,72,11.29,1007.3
1/23/2019 10:00,-1.4,1,2.7,127,72,55.6,1007.6
1/23/2019 11:00,-0.7,1,2.9,140,70,119.61,1007.9
1/23/2019 12:00,-0.8,1,2.4,141,71,130.02,1008.1
1/23/2019 13:00,-0.7,1,3.4,138,70,75.54,1008.1
1/23/2019 14:00,-1.1,1,2.2,138,70,68.32,1008.3
1/23/2019 15:00,-1.3,1,1.2,137,70,57.64,1008.6
1/23/2019 16:00,-1.6,1,1.1,74,70,22.96,1008.8
1/23/2019 17:00,-2.2,1,1.3,88,71,2.93,1009.2
1/23/2019 18:00,-2.6,1,0.6,69,71,0.05,1009.8
1/23/2019 19:00,-3.2,1,1.5,94,71,0,1010
1/23/2019 20:00,-3.6,1,1,87,71,0,1010.4
1/23/2019 21:00,-3.9,1,1.4,70,72,0,1010.8
1/23/2019 22:00,-4,1,0.7,88,72,0,1011.3
1/23/2019 23:00,-4.9,1,0.7,45,72,0,1011.6
1/24/2019 0:00,-4.9,1,0.8,42,73,0,1012
1/24/2019 1:00,-5.2,1,0.6,19,73,0,1012.3
1/24/2019 2:00,-4.8,1,1.7,93,73,0,1012.6
1/24/2019 3:00,-4.8,1,2,99,72,0,1012.7
1/24/2019 4:00,-5.1,1,1.3,92,72,0,1013.1
1/24/2019 5:00,-5.5,1,0,0,73,0,1013
1/24/2019 6:00,-4.6,1,1.1,51,74,0,1013.4
1/24/2019 7:00,-3.4,1,0,0,71,0,1013.7
1/24/2019 8:00,-2.9,1,2.3,133,69,0.06,1014.1
1/24/2019 9:00,-2.7,1,2.1,125,69,5.4,1014.6
1/24/2019 10:00,-2.5,1,2.3,132,69,33.29,1015.1
1/24/2019 11:00,-2.1,1,3,122,68,71.87,1015.3
1/24/2019 12:00,-1.8,1,3.1,135,67,60.77,1015.5
1/24/2019 13:00,-1.4,1,3.1,132,67,70.15,1015.7
1/24/2019 14:00,-1.3,1,3.1,132,66,69.4,1015.7
1/24/2019 15:00,-1.2,1,2.5,125,66,47.88,1015.8
1/24/2019 16:00,-1.3,1,2.1,114,67,19.4,1015.9
1/24/2019 17:00,-1.3,1,2.7,130,66,0.93,1016.4
1/24/2019 18:00,-1,1,2.7,132,64,0,1016.4
1/24/2019 19:00,-1.2,1,2.2,122,65,0,1016.5
1/24/2019 20:00,-1.3,1,1.6,125,67,0,1016.8
1/24/2019 21:00,-1.4,1,1.8,108,70,0,1016.9
1/24/2019 22:00,-1.2,1,1.9,135,67,0,1017.1
1/24/2019 23:00,-1.1,1,2.7,129,65,0,1016.9
1/25/2019 0:00,-0.8,1,2.1,130,62,0,1016.8
1/25/2019 1:00,-1.4,1,2,79,67,0,1016.4
1/25/2019 2:00,-1.6,1,2.7,90,68,0,1016.1
1/25/2019 3:00,-1.6,1,1.5,100,68,0,1015.6
1/25/2019 4:00,-1.6,1,2.4,110,68,0,1015
1/25/2019 5:00,-1.5,1,1.8,109,68,0,1014.8
1/25/2019 6:00,-1.6,1,1.4,119,68,0,1014.9
1/25/2019 7:00,-1.9,1,2.4,81,67,0,1014.5
1/25/2019 8:00,-2.2,1,2,94,66,0.01,1014
1/25/2019 9:00,-2.7,1,2.2,123,67,2.99,1014.1
1/25/2019 10:00,-2.9,1,2.3,113,67,25.68,1014
1/25/2019 11:00,-2.5,1,2.1,134,67,64.96,1013.8
1/25/2019 12:00,-2,1,2.4,146,66,102.32,1012.9
1/25/2019 13:00,-1.4,1,2.5,142,66,122.48,1012.1
1/25/2019 14:00,-1.5,1,2.5,148,67,124.12,1011.8
1/25/2019 15:00,-1.6,1,2.2,136,66,40.64,1011.3
1/25/2019 16:00,-1.7,1,2.8,146,66,22.63,1010.7
1/25/2019 17:00,-2.4,1,3.5,152,65,2.31,1010.1
1/25/2019 18:00,-3.2,1,2.8,154,65,0,1009.7
1/25/2019 19:00,-3.7,1,2.5,140,65,0,1009.3
1/25/2019 20:00,-3.9,1,2.9,130,65,0,1008.6
1/25/2019 21:00,-4.1,1,2.2,133,64,0,1008
1/25/2019 22:00,-4,1,1.9,123,64,0,1007.7
1/25/2019 23:00,-4.1,1,2.4,104,64,0,1007.2
1/26/2019 0:00,-3.9,1,2,119,64,0,1006.2
1/26/2019 1:00,-3.8,1,2.6,112,62,0,1005.1
1/26/2019 2:00,-3.9,1,2.4,113,64,0,1004.5
1/26/2019 3:00,-4.2,1,2.5,127,66,0,1004.1
1/26/2019 4:00,-4.5,1,1.5,94,69,0,1003.3
1/26/2019 5:00,-4.7,1,1.8,89,67,0,1003.1
1/26/2019 6:00,-4.6,1,2.8,82,67,0,1002.5
1/26/2019 7:00,-4.3,1,2.4,87,65,0,1002.5
1/26/2019 8:00,-4.3,1,2.7,86,65,0.09,1002.5
1/26/2019 9:00,-4.1,1,2.5,76,66,5.26,1002.7
1/26/2019 10:00,-4,1,2.2,74,68,13.42,1002.7
1/26/2019 11:00,-3.7,1,2.8,79,70,70.04,1002.8
1/26/2019 12:00,-3.2,1,3.1,75,67,95.8,1002.6
1/26/2019 13:00,-2.7,1,2.9,79,66,114.35,1001.9
1/26/2019 14:00,-2.4,1,3.7,84,65,87.59,1001.5
1/26/2019 15:00,-2.3,1,2.2,68,65,58.34,1001.6
1/26/2019 16:00,-2.6,1,3,79,64,13.95,1001.4
1/26/2019 17:00,-2.6,1,2.7,75,64,1.84,1001.1
1/26/2019 18:00,-2.7,1,3.5,85,62,0.22,1000.8
1/26/2019 19:00,-2.8,1,2.7,83,62,0,1000.5
1/26/2019 20:00,-2.8,1,2.8,87,63,0,1000.1
1/26/2019 21:00,-2.6,1,3.2,82,63,0,999.8
1/26/2019 22:00,-2.5,1,2.3,88,65,0,999.3
1/26/2019 23:00,-2.2,1,3.1,92,66,0,998.5
1/27/2019 0:00,-2.3,1,3.7,87,66,0,997.9
1/27/2019 1:00,-2,1,3.5,90,67,0,997.4
1/27/2019 2:00,-2.5,1,3.3,76,72,0,996.5
1/27/2019 3:00,-2.5,1,3.5,84,73,0,995.4
1/27/2019 4:00,-2.3,1,3.5,75,74,0,994.3
1/27/2019 5:00,-2.3,1,3.8,78,72,0,993.5
1/27/2019 6:00,-2.5,1,3.6,70,74,0,992.7
1/27/2019 7:00,-2.4,1,4.1,80,74,0,992.3
1/27/2019 8:00,-2.4,1,4.2,78,75,0,991.5
1/27/2019 9:00,-2.1,1,4.3,81,74,1.92,991.2
1/27/2019 10:00,-2.3,1,4.1,75,76,15.58,990.5
1/27/2019 11:00,-1.7,1,4.3,81,76,47.73,990
1/27/2019 12:00,-1.3,1,3.9,72,76,29.59,989.3
1/27/2019 13:00,-0.6,1,4.3,86,75,68.35,988.6
1/27/2019 14:00,-0.5,1,4.1,80,76,74.66,988.1
1/27/2019 15:00,-0.6,1,3.3,77,77,39.51,987.7
1/27/2019 16:00,-0.6,1,3.9,80,78,9.27,987.5
1/27/2019 17:00,-0.9,1,3.7,79,78,1.44,987.4
1/27/2019 18:00,-0.8,1,2.8,67,78,0.02,987.4
1/27/2019 19:00,-0.9,1,3.3,60,78,0,987.4
1/27/2019 20:00,-0.8,1,3,53,79,0,987.4
1/27/2019 21:00,-0.8,1,3,50,79,0,987.3
1/27/2019 22:00,-1,1,2.7,54,79,0,987.3
1/27/2019 23:00,-0.9,1,3,54,79,0,987.3
1/28/2019 0:00,-0.9,1,2.9,52,79,0,987.3
1/28/2019 1:00,-0.8,1,2.8,55,79,0,987.3
1/28/2019 2:00,-0.7,1,2.8,48,79,0,987.2
1/28/2019 3:00,-0.6,1,2.6,43,79,0,987.1
1/28/2019 4:00,-0.6,1,1.9,36,79,0,987
1/28/2019 5:00,-0.4,1,2,44,79,0,986.9
1/28/2019 6:00,-0.4,1,2.2,39,78,0,986.9
1/28/2019 7:00,-0.1,1,2.2,49,77,0,986.8
1/28/2019 8:00,-0.1,1,2.7,48,78,0.33,987
1/28/2019 9:00,0,1,1.2,16,78,2.23,987.4
1/28/2019 10:00,0.3,1,1.5,36,78,13.12,987.6
1/28/2019 11:00,0.3,1,0.7,23,78,28.18,987.8
1/28/2019 12:00,0.5,1,1,41,82,46.83,987.8
1/28/2019 13:00,0.7,1,0.6,359,88,44.89,987.9
1/28/2019 14:00,0.7,1,1.4,355,86,40.02,988.2
1/28/2019 15:00,0.6,1,1.6,360,87,43.27,988.4
1/28/2019 16:00,0.5,1,1.2,350,88,21.36,988.8
1/28/2019 17:00,0.4,1,1.3,340,88,3.21,989.3
1/28/2019 18:00,0.3,1,1.6,310,89,0,989.9
1/28/2019 19:00,0.2,1,2.1,319,89,0,990.3
1/28/2019 20:00,0,1,2.7,311,89,0,990.9
1/28/2019 21:00,-0.6,1,2.9,323,89,0,991.5
1/28/2019 22:00,-1,1,2.8,321,88,0,992.4
1/28/2019 23:00,-1.3,1,2.5,324,85,0,992.8
1/29/2019 0:00,-1.4,1,3.3,311,85,0,993.4
1/29/2019 1:00,-1.7,1,2.1,316,83,0,993.8
1/29/2019 2:00,-2.2,1,2.3,304,84,0,994.5
1/29/2019 3:00,-2.8,1,2.4,291,83,0,995
1/29/2019 4:00,-3.9,1,1.6,303,84,0,995.5
1/29/2019 5:00,-5.3,1,0,0,85,0,996
1/29/2019 6:00,-6.6,1,0,0,85,0,996.2
1/29/2019 7:00,-6.3,1,0,0,86,0,996.6
1/29/2019 8:00,-6.5,1,0,0,86,0.1,997.3
1/29/2019 9:00,-7.4,1,0,0,87,14.75,997.8
1/29/2019 10:00,-6,1,0,0,88,88.09,998.1
1/29/2019 11:00,-4.3,1,0,0,82,160.3,998.5
1/29/2019 12:00,-1.5,1,0,0,71,223.43,998.5
1/29/2019 13:00,-0.5,1,0,0,70,241.29,998.7
1/29/2019 14:00,-0.1,1,0,0,73,218.47,998.8
1/29/2019 15:00,-0.2,1,0.7,99,74,156.34,999
1/29/2019 16:00,-1.3,1,1.4,134,74,70.49,999.3
1/29/2019 17:00,-2.5,1,0.8,75,74,5.29,999.4
1/29/2019 18:00,-4.1,1,1.2,48,72,0,999.7
1/29/2019 19:00,-5.4,1,1.1,43,71,0,999.8
1/29/2019 20:00,-6.9,1,1.1,35,69,0,1000
1/29/2019 21:00,-7.5,1,1.3,41,75,0,1000.2
1/29/2019 22:00,-8.1,1,1.7,33,78,0,1000.5
1/29/2019 23:00,-7.1,1,1.6,14,78,0,1000.5
1/30/2019 0:00,-6.3,1,1.4,27,76,0,1000.5
1/30/2019 1:00,-5.6,1,0,0,68,0,1000.5
1/30/2019 2:00,-4.8,1,1,38,67,0,1000.6
1/30/2019 3:00,-5,1,1.3,33,67,0,1000.7
1/30/2019 4:00,-4.4,1,1.3,37,70,0,1000.8
1/30/2019 5:00,-4.3,1,1.4,37,70,0,1001
1/30/2019 6:00,-3.9,1,1.3,36,70,0,1001.2
1/30/2019 7:00,-3.3,1,1.5,38,71,0,1001.3
1/30/2019 8:00,-2.9,1,1.3,42,72,0.02,1001.9
1/30/2019 9:00,-2.6,1,0.6,39,73,6.03,1002.4
1/30/2019 10:00,-1.7,1,0.8,42,74,41.19,1003
1/30/2019 11:00,-0.5,1,1.9,136,73,80.51,1003.6
1/30/2019 12:00,-0.9,1,2.2,137,76,79.52,1003.7
1/30/2019 13:00,0.1,1,2,135,76,150.69,1003.9
1/30/2019 14:00,0.6,1,2.6,132,75,159.6,1003.9
1/30/2019 15:00,0.7,1,1.1,115,75,135.27,1004.1
1/30/2019 16:00,-0.3,1,1.6,73,76,48.07,1004.2
1/30/2019 17:00,-1.2,1,2.1,51,76,5.55,1004.4
1/30/2019 18:00,-1.8,1,1.5,55,74,0,1004.6
1/30/2019 19:00,-2.3,1,1.4,47,74,0,1004.9
1/30/2019 20:00,-2,1,2.5,116,74,0,1005.2
1/30/2019 21:00,-2.2,1,1.9,86,73,0,1005.4
1/30/2019 22:00,-2.2,1,1.6,66,73,0,1005.6
1/30/2019 23:00,-1.9,1,1.8,66,72,0,1005.4
1/31/2019 0:00,-1.9,1,1.8,54,73,0,1005.1
1/31/2019 1:00,-1.7,1,2.8,81,73,0,1005
1/31/2019 2:00,-2.1,1,3,83,72,0,1005
1/31/2019 3:00,-2.5,1,3.1,91,73,0,1004.9
1/31/2019 4:00,-2.2,1,2.1,88,73,0,1004.9
1/31/2019 5:00,-1.9,1,3.3,73,73,0,1004.4
1/31/2019 6:00,-2,1,3.2,80,73,0,1003.9
1/31/2019 7:00,-1.5,1,3.4,82,72,0,1003.9
1/31/2019 8:00,-2,1,3.8,77,72,0.04,1003.7
1/31/2019 9:00,-1.5,1,2.8,66,71,9.18,1004
1/31/2019 10:00,-0.7,1,3.6,77,70,35.15,1003.9
1/31/2019 11:00,0,1,3.9,79,72,95.91,1003.9
1/31/2019 12:00,0.5,1,3,80,73,97.63,1003.7
1/31/2019 13:00,0.9,1,3.4,81,73,88.74,1003.5
1/31/2019 14:00,1,1,4.2,92,73,68.62,1003.2
1/31/2019 15:00,1,1,3.4,89,74,49.52,1003.3
1/31/2019 16:00,1.1,1,3,92,74,26.03,1003.4
1/31/2019 17:00,1.1,1,3.6,92,74,2.02,1003.4
1/31/2019 18:00,1,1,2.6,87,75,0.04,1003.5
1/31/2019 19:00,1.3,1,2.4,95,74,0,1003.7
1/31/2019 20:00,1.2,1,2.5,86,74,0,1003.9
1/31/2019 21:00,1.2,1,2,85,74,0,1004.1
1/31/2019 22:00,1.1,1,2.7,88,75,0,1004.3
1/31/2019 23:00,1.2,1,1.8,99,75,0,1004.5
2/1/2019 0:00,1,1,2.6,79,75,0,1004.5
2/1/2019 1:00,1,1,2.7,75,75,0,1004.6
2/1/2019 2:00,0.9,1,2.6,84,76,0,1004.7
2/1/2019 3:00,1,1,2.6,73,75,0,1004.6
2/1/2019 4:00,0.6,1,1.3,63,76,0,1004.5
2/1/2019 5:00,0.9,1,2.7,75,74,0,1004.4
2/1/2019 6:00,0.3,1,2.3,65,74,0,1004.3
2/1/2019 7:00,0.1,1,2.3,61,74,0,1004
2/1/2019 8:00,0,1,2.8,59,73,0.02,1004
2/1/2019 9:00,0.1,1,2.5,55,74,4.64,1003.9
2/1/2019 10:00,0.4,1,2.2,48,73,27.2,1003.8
2/1/2019 11:00,0.8,1,2.9,55,73,63,1003.6
2/1/2019 12:00,0.8,1,3,53,75,63.03,1003.2
2/1/2019 13:00,1.1,1,2.6,53,75,53.29,1002.8
2/1/2019 14:00,1,1,2.6,51,77,43.51,1002.5
2/1/2019 15:00,1.1,1,2.5,53,77,29.72,1002.1
2/1/2019 16:00,0.8,1,2.9,50,77,21.18,1002
2/1/2019 17:00,0.7,1,2.8,51,77,4.89,1001.9
2/1/2019 18:00,0.2,1,3.5,47,77,0.27,1001.7
2/1/2019 19:00,-0.1,1,3.7,50,76,0,1001.6
2/1/2019 20:00,-0.2,1,2.9,47,76,0,1001.6
2/1/2019 21:00,-0.2,1,3.2,49,75,0,1001.8
2/1/2019 22:00,-0.4,1,2,52,75,0,1001.6
2/1/2019 23:00,-0.7,1,1.7,67,75,0,1002
2/2/2019 0:00,-0.5,2,1.9,45,75,0,1002
2/2/2019 1:00,-0.3,2,0.7,39,75,0,1002.1
2/2/2019 2:00,0.1,2,1.8,53,75,0,1002.3
2/2/2019 3:00,0.2,2,1.9,54,75,0,1002.3
2/2/2019 4:00,0.3,2,2.3,66,75,0,1002.1
2/2/2019 5:00,0.4,2,2.3,50,75,0,1002.5
2/2/2019 6:00,0.4,2,1.5,55,76,0,1002.6
2/2/2019 7:00,0.4,2,1.6,49,75,0,1002.9
2/2/2019 8:00,0.5,2,1.6,49,75,0.11,1003.3
2/2/2019 9:00,0.7,2,1.6,78,75,2.3,1003.8
2/2/2019 10:00,0.8,2,2.4,69,74,7.49,1004
2/2/2019 11:00,0.8,2,2,45,73,15.81,1004.3
2/2/2019 12:00,1,2,1.6,34,74,33.15,1003.9
2/2/2019 13:00,1.3,2,2,19,75,47.4,1004.4
2/2/2019 14:00,1.3,2,2.6,29,74,39.31,1004.5
2/2/2019 15:00,1.2,2,2.6,37,74,26.39,1004.4
2/2/2019 16:00,1.1,2,2.9,41,75,15.35,1004.3
2/2/2019 17:00,1.1,2,2.3,42,75,2.46,1004.4
2/2/2019 18:00,1,2,1.7,36,75,0.01,1004.8
2/2/2019 19:00,1,2,1.1,21,75,0,1005
2/2/2019 20:00,0.7,2,1,16,76,0,1004.9
2/2/2019 21:00,0.9,2,2.3,360,75,0,1004.9
2/2/2019 22:00,1,2,2.1,358,75,0,1005.2
2/2/2019 23:00,0.9,2,2.4,354,75,0,1005.4
2/3/2019 0:00,0.1,2,3.5,356,76,0,1005.9
2/3/2019 1:00,-0.2,2,3.8,357,75,0,1006.5
2/3/2019 2:00,-0.4,2,3.1,1,74,0,1006.5
2/3/2019 3:00,-0.8,2,3.9,9,73,0,1006.7
2/3/2019 4:00,-1.1,2,3.5,17,72,0,1007.3
2/3/2019 5:00,-1.3,2,2.4,27,72,0,1008
2/3/2019 6:00,-1.4,2,2.2,14,71,0,1008.5
2/3/2019 7:00,-1.5,2,2.3,351,71,0,1009
2/3/2019 8:00,-1.5,2,2.5,343,71,0.26,1009.9
2/3/2019 9:00,-1.5,2,1.7,360,70,6.85,1011
2/3/2019 10:00,-1.5,2,2.3,320,70,31.29,1011.7
2/3/2019 11:00,-1.2,2,1.7,342,69,80.06,1012.8
2/3/2019 12:00,-0.9,2,2.3,335,69,145.74,1012.6
2/3/2019 13:00,-0.4,2,2.2,14,70,244.09,1012.7
2/3/2019 14:00,-0.3,2,0.9,33,70,269.79,1013.4
2/3/2019 15:00,-1,2,2.3,282,69,178.64,1014.2
2/3/2019 16:00,-1.3,2,2.2,254,71,76.61,1015
2/3/2019 17:00,-1.2,2,1.5,288,69,8.08,1015.5
2/3/2019 18:00,-1.3,2,0.7,294,69,0.19,1016
2/3/2019 19:00,-1.9,2,0,0,70,0,1016.5
2/3/2019 20:00,-2.1,2,0,0,72,0,1016.6
2/3/2019 21:00,-2.1,2,1.1,151,70,0,1016.6
2/3/2019 22:00,-1.8,2,2.6,168,70,0,1017.1
2/3/2019 23:00,-1.1,2,1.7,182,71,0,1017.4
2/4/2019 0:00,-0.3,2,2.5,161,72,0,1017.5
2/4/2019 1:00,-0.3,2,2.5,169,73,0,1017.7
2/4/2019 2:00,-0.9,2,2,172,74,0,1018
2/4/2019 3:00,-1.2,2,1.3,187,74,0,1018.4
2/4/2019 4:00,-2.8,2,0,0,73,0,1018.5
2/4/2019 5:00,-0.5,2,1.7,143,74,0,1018.6
2/4/2019 6:00,-0.4,2,2.3,165,75,0,1018.7
2/4/2019 7:00,-0.1,2,1,139,76,0,1018.6
2/4/2019 8:00,0.2,2,1.7,152,77,0.83,1018.6
2/4/2019 9:00,0.3,2,2.3,157,77,18,1018.1
2/4/2019 10:00,1.2,2,2.8,166,77,56.92,1017.9
2/4/2019 11:00,1.9,2,3.7,165,76,92.16,1017.4
2/4/2019 12:00,1.7,2,3.7,167,78,64.12,1016.8
2/4/2019 13:00,1,2,4.5,161,78,40.56,1015.9
2/4/2019 14:00,0.8,2,3.8,163,78,29.94,1015.3
2/4/2019 15:00,0.8,2,3.1,167,78,17.68,1014.8
2/4/2019 16:00,2.2,2,5.3,185,78,6.59,1014.3
2/4/2019 17:00,2.2,2,5.5,187,78,1.19,1013.8
2/4/2019 18:00,1.9,2,5.8,176,77,0,1013.4
2/4/2019 19:00,1.5,2,5.3,175,77,0,1012.7
2/4/2019 20:00,1.1,2,6.8,178,77,0,1012.3
2/4/2019 21:00,1,2,6.2,178,77,0,1011.5
2/4/2019 22:00,1.1,2,6.3,176,78,0,1010.7
2/4/2019 23:00,1.8,2,7.1,185,77,0,1010.4
2/5/2019 0:00,2.4,2,6.1,189,77,0,1010.1
2/5/2019 1:00,2.6,2,5.7,189,77,0,1009.6
2/5/2019 2:00,3,2,6.7,187,77,0,1008.8
2/5/2019 3:00,2.9,2,7.3,178,79,0,1008
2/5/2019 4:00,3.3,2,7.6,181,78,0,1007.1
2/5/2019 5:00,3.3,2,6,199,79,0,1006.6
2/5/2019 6:00,3.5,2,5.1,207,80,0,1006.5
2/5/2019 7:00,3.6,2,3.9,219,80,0,1007
2/5/2019 8:00,2,2,4.5,242,79,0,1007.8
2/5/2019 9:00,1.8,2,3.2,240,79,3.46,1008.8
2/5/2019 10:00,1.9,2,4,272,78,15.99,1009.8
2/5/2019 11:00,1.7,2,5.2,271,79,25.18,1011.1
2/5/2019 12:00,1.6,2,3.7,277,78,33.53,1012
2/5/2019 13:00,1.6,2,3.8,281,78,35.52,1012.7
2/5/2019 14:00,1.3,2,4.1,291,77,86.77,1013.4
2/5/2019 15:00,0.9,2,4,297,76,38.77,1014.2
2/5/2019 16:00,1.1,2,2.2,286,76,29.52,1015.1
2/5/2019 17:00,1.1,2,3.2,294,75,10.86,1015.8
2/5/2019 18:00,0.9,2,2.2,290,75,0.5,1016.4
2/5/2019 19:00,0.9,2,1.9,281,74,0,1017.1
2/5/2019 20:00,0.8,2,2.5,282,74,0,1018.1
2/5/2019 21:00,0.2,2,2.1,322,74,0,1018.9
2/5/2019 22:00,0.2,2,2,349,74,0,1019.6
2/5/2019 23:00,0.2,2,1.1,340,74,0,1020.2
2/6/2019 0:00,0.3,2,1.6,330,74,0,1020.8
2/6/2019 1:00,0.3,2,1.1,67,73,0,1021.4
2/6/2019 2:00,0.2,2,0.9,268,73,0,1021.8
2/6/2019 3:00,0.1,2,0.9,125,73,0,1021.9
2/6/2019 4:00,-0.2,2,0.9,113,73,0,1021.8
2/6/2019 5:00,-0.1,2,1.6,167,74,0,1021.6
